[4, 12, 3, 9, 6, 8, 11, 2, 5, 1, 7, 10]
[10, 4, 12, 3, 9, 6, 8, 11, 2, 5, 1, 7]
[3, 12, 4, 10, 9, 6, 8, 11, 2, 5, 1, 7]
[12, 4, 10, 9, 6, 8, 11, 2, 5, 1, 7, 3]
[9, 10, 4, 12, 6, 8, 11, 2, 5, 1, 7, 3]
[10, 4, 12, 6, 8, 11, 2, 5, 1, 7, 3, 9]
[4, 12, 6, 8, 11, 2, 5, 1, 7, 3, 9, 10]
[12, 6, 8, 11, 2, 5, 1, 7, 3, 9, 10, 4]
[6, 8, 11, 2, 5, 1, 7, 3, 9, 10, 4, 12]
[2, 11, 8, 6, 5, 1, 7, 3, 9, 10, 4, 12]
[11, 8, 6, 5, 1, 7, 3, 9, 10, 4, 12, 2]
[8, 6, 5, 1, 7, 3, 9, 10, 4, 12, 2, 11]
[1, 5, 6, 8, 7, 3, 9, 10, 4, 12, 2, 11]
[11, 1, 5, 6, 8, 7, 3, 9, 10, 4, 12, 2]
[6, 5, 1, 11, 8, 7, 3, 9, 10, 4, 12, 2]
[2, 6, 5, 1, 11, 8, 7, 3, 9, 10, 4, 12]
[1, 5, 6, 2, 11, 8, 7, 3, 9, 10, 4, 12]
[5, 6, 2, 11, 8, 7, 3, 9, 10, 4, 12, 1]
[6, 2, 11, 8, 7, 3, 9, 10, 4, 12, 1, 5]
[2, 11, 8, 7, 3, 9, 10, 4, 12, 1, 5, 6]
[7, 8, 11, 2, 3, 9, 10, 4, 12, 1, 5, 6]
[8, 11, 2, 3, 9, 10, 4, 12, 1, 5, 6, 7]
[11, 2, 3, 9, 10, 4, 12, 1, 5, 6, 7, 8]
[9, 3, 2, 11, 10, 4, 12, 1, 5, 6, 7, 8]
[3, 2, 11, 10, 4, 12, 1, 5, 6, 7, 8, 9]
[10, 11, 2, 3, 4, 12, 1, 5, 6, 7, 8, 9]
[11, 2, 3, 4, 12, 1, 5, 6, 7, 8, 9, 10]
[2, 3, 4, 12, 1, 5, 6, 7, 8, 9, 10, 11]
[12, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
