[12, 7, 10, 3, 5, 2, 1, 4, 8, 9, 6, 11]
[7, 10, 3, 5, 2, 1, 4, 8, 9, 6, 11, 12]
[10, 3, 5, 2, 1, 4, 8, 9, 6, 11, 12, 7]
[2, 5, 3, 10, 1, 4, 8, 9, 6, 11, 12, 7]
[5, 3, 10, 1, 4, 8, 9, 6, 11, 12, 7, 2]
[1, 10, 3, 5, 4, 8, 9, 6, 11, 12, 7, 2]
[2, 1, 10, 3, 5, 4, 8, 9, 6, 11, 12, 7]
[3, 10, 1, 2, 5, 4, 8, 9, 6, 11, 12, 7]
[7, 3, 10, 1, 2, 5, 4, 8, 9, 6, 11, 12]
[12, 7, 3, 10, 1, 2, 5, 4, 8, 9, 6, 11]
[10, 3, 7, 12, 1, 2, 5, 4, 8, 9, 6, 11]
[11, 10, 3, 7, 12, 1, 2, 5, 4, 8, 9, 6]
[7, 3, 10, 11, 12, 1, 2, 5, 4, 8, 9, 6]
[6, 7, 3, 10, 11, 12, 1, 2, 5, 4, 8, 9]
[10, 3, 7, 6, 11, 12, 1, 2, 5, 4, 8, 9]
[3, 7, 6, 11, 12, 1, 2, 5, 4, 8, 9, 10]
[11, 6, 7, 3, 12, 1, 2, 5, 4, 8, 9, 10]
[6, 7, 3, 12, 1, 2, 5, 4, 8, 9, 10, 11]
[12, 3, 7, 6, 1, 2, 5, 4, 8, 9, 10, 11]
[3, 7, 6, 1, 2, 5, 4, 8, 9, 10, 11, 12]
[1, 6, 7, 3, 2, 5, 4, 8, 9, 10, 11, 12]
[6, 7, 3, 2, 5, 4, 8, 9, 10, 11, 12, 1]
[2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 12, 1]
[3, 7, 6, 5, 4, 8, 9, 10, 11, 12, 1, 2]
[7, 6, 5, 4, 8, 9, 10, 11, 12, 1, 2, 3]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
