[2, 9, 1, 3, 7, 10, 5, 8, 6, 11, 12, 4]
[9, 1, 3, 7, 10, 5, 8, 6, 11, 12, 4, 2]
[1, 3, 7, 10, 5, 8, 6, 11, 12, 4, 2, 9]
[10, 7, 3, 1, 5, 8, 6, 11, 12, 4, 2, 9]
[9, 10, 7, 3, 1, 5, 8, 6, 11, 12, 4, 2]
[2, 9, 10, 7, 3, 1, 5, 8, 6, 11, 12, 4]
[4, 2, 9, 10, 7, 3, 1, 5, 8, 6, 11, 12]
[12, 4, 2, 9, 10, 7, 3, 1, 5, 8, 6, 11]
[11, 12, 4, 2, 9, 10, 7, 3, 1, 5, 8, 6]
[6, 11, 12, 4, 2, 9, 10, 7, 3, 1, 5, 8]
[4, 12, 11, 6, 2, 9, 10, 7, 3, 1, 5, 8]
[8, 4, 12, 11, 6, 2, 9, 10, 7, 3, 1, 5]
[5, 8, 4, 12, 11, 6, 2, 9, 10, 7, 3, 1]
[1, 5, 8, 4, 12, 11, 6, 2, 9, 10, 7, 3]
[4, 8, 5, 1, 12, 11, 6, 2, 9, 10, 7, 3]
[8, 5, 1, 12, 11, 6, 2, 9, 10, 7, 3, 4]
[5, 1, 12, 11, 6, 2, 9, 10, 7, 3, 4, 8]
[1, 12, 11, 6, 2, 9, 10, 7, 3, 4, 8, 5]
[6, 11, 12, 1, 2, 9, 10, 7, 3, 4, 8, 5]
[11, 12, 1, 2, 9, 10, 7, 3, 4, 8, 5, 6]
[12, 1, 2, 9, 10, 7, 3, 4, 8, 5, 6, 11]
[1, 2, 9, 10, 7, 3, 4, 8, 5, 6, 11, 12]
[2, 9, 10, 7, 3, 4, 8, 5, 6, 11, 12, 1]
[9, 10, 7, 3, 4, 8, 5, 6, 11, 12, 1, 2]
[3, 7, 10, 9, 4, 8, 5, 6, 11, 12, 1, 2]
[7, 10, 9, 4, 8, 5, 6, 11, 12, 1, 2, 3]
[4, 9, 10, 7, 8, 5, 6, 11, 12, 1, 2, 3]
[9, 10, 7, 8, 5, 6, 11, 12, 1, 2, 3, 4]
[8, 7, 10, 9, 5, 6, 11, 12, 1, 2, 3, 4]
[7, 10, 9, 5, 6, 11, 12, 1, 2, 3, 4, 8]
[10, 9, 5, 6, 11, 12, 1, 2, 3, 4, 8, 7]
[6, 5, 9, 10, 11, 12, 1, 2, 3, 4, 8, 7]
[7, 6, 5, 9, 10, 11, 12, 1, 2, 3, 4, 8]
[8, 7, 6, 5, 9, 10, 11, 12, 1, 2, 3, 4]
[5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3, 4]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
