[8, 1, 4, 9, 10, 12, 5, 11, 7, 3, 6, 2]
[1, 4, 9, 10, 12, 5, 11, 7, 3, 6, 2, 8]
[4, 9, 10, 12, 5, 11, 7, 3, 6, 2, 8, 1]
[12, 10, 9, 4, 5, 11, 7, 3, 6, 2, 8, 1]
[10, 9, 4, 5, 11, 7, 3, 6, 2, 8, 1, 12]
[9, 4, 5, 11, 7, 3, 6, 2, 8, 1, 12, 10]
[4, 5, 11, 7, 3, 6, 2, 8, 1, 12, 10, 9]
[7, 11, 5, 4, 3, 6, 2, 8, 1, 12, 10, 9]
[9, 7, 11, 5, 4, 3, 6, 2, 8, 1, 12, 10]
[10, 9, 7, 11, 5, 4, 3, 6, 2, 8, 1, 12]
[11, 7, 9, 10, 5, 4, 3, 6, 2, 8, 1, 12]
[12, 11, 7, 9, 10, 5, 4, 3, 6, 2, 8, 1]
[1, 12, 11, 7, 9, 10, 5, 4, 3, 6, 2, 8]
[7, 11, 12, 1, 9, 10, 5, 4, 3, 6, 2, 8]
[11, 12, 1, 9, 10, 5, 4, 3, 6, 2, 8, 7]
[12, 1, 9, 10, 5, 4, 3, 6, 2, 8, 7, 11]
[1, 9, 10, 5, 4, 3, 6, 2, 8, 7, 11, 12]
[9, 10, 5, 4, 3, 6, 2, 8, 7, 11, 12, 1]
[10, 5, 4, 3, 6, 2, 8, 7, 11, 12, 1, 9]
[3, 4, 5, 10, 6, 2, 8, 7, 11, 12, 1, 9]
[9, 3, 4, 5, 10, 6, 2, 8, 7, 11, 12, 1]
[5, 4, 3, 9, 10, 6, 2, 8, 7, 11, 12, 1]
[4, 3, 9, 10, 6, 2, 8, 7, 11, 12, 1, 5]
[3, 9, 10, 6, 2, 8, 7, 11, 12, 1, 5, 4]
[9, 10, 6, 2, 8, 7, 11, 12, 1, 5, 4, 3]
[2, 6, 10, 9, 8, 7, 11, 12, 1, 5, 4, 3]
[3, 2, 6, 10, 9, 8, 7, 11, 12, 1, 5, 4]
[4, 3, 2, 6, 10, 9, 8, 7, 11, 12, 1, 5]
[5, 4, 3, 2, 6, 10, 9, 8, 7, 11, 12, 1]
[2, 3, 4, 5, 6, 10, 9, 8, 7, 11, 12, 1]
[3, 4, 5, 6, 10, 9, 8, 7, 11, 12, 1, 2]
[4, 5, 6, 10, 9, 8, 7, 11, 12, 1, 2, 3]
[5, 6, 10, 9, 8, 7, 11, 12, 1, 2, 3, 4]
[6, 10, 9, 8, 7, 11, 12, 1, 2, 3, 4, 5]
[10, 9, 8, 7, 11, 12, 1, 2, 3, 4, 5, 6]
[7, 8, 9, 10, 11, 12, 1, 2, 3, 4, 5, 6]
[6, 7, 8, 9, 10, 11, 12, 1, 2, 3, 4, 5]
[5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3, 4]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
