[6, 11, 2, 10, 5, 3, 8, 4, 7, 1, 9, 12]
[10, 2, 11, 6, 5, 3, 8, 4, 7, 1, 9, 12]
[2, 11, 6, 5, 3, 8, 4, 7, 1, 9, 12, 10]
[5, 6, 11, 2, 3, 8, 4, 7, 1, 9, 12, 10]
[6, 11, 2, 3, 8, 4, 7, 1, 9, 12, 10, 5]
[3, 2, 11, 6, 8, 4, 7, 1, 9, 12, 10, 5]
[5, 3, 2, 11, 6, 8, 4, 7, 1, 9, 12, 10]
[11, 2, 3, 5, 6, 8, 4, 7, 1, 9, 12, 10]
[10, 11, 2, 3, 5, 6, 8, 4, 7, 1, 9, 12]
[12, 10, 11, 2, 3, 5, 6, 8, 4, 7, 1, 9]
[9, 12, 10, 11, 2, 3, 5, 6, 8, 4, 7, 1]
[1, 9, 12, 10, 11, 2, 3, 5, 6, 8, 4, 7]
[7, 1, 9, 12, 10, 11, 2, 3, 5, 6, 8, 4]
[4, 7, 1, 9, 12, 10, 11, 2, 3, 5, 6, 8]
[9, 1, 7, 4, 12, 10, 11, 2, 3, 5, 6, 8]
[8, 9, 1, 7, 4, 12, 10, 11, 2, 3, 5, 6]
[7, 1, 9, 8, 4, 12, 10, 11, 2, 3, 5, 6]
[1, 9, 8, 4, 12, 10, 11, 2, 3, 5, 6, 7]
[9, 8, 4, 12, 10, 11, 2, 3, 5, 6, 7, 1]
[12, 4, 8, 9, 10, 11, 2, 3, 5, 6, 7, 1]
[1, 12, 4, 8, 9, 10, 11, 2, 3, 5, 6, 7]
[7, 1, 12, 4, 8, 9, 10, 11, 2, 3, 5, 6]
[4, 12, 1, 7, 8, 9, 10, 11, 2, 3, 5, 6]
[6, 4, 12, 1, 7, 8, 9, 10, 11, 2, 3, 5]
[1, 12, 4, 6, 7, 8, 9, 10, 11, 2, 3, 5]
[5, 1, 12, 4, 6, 7, 8, 9, 10, 11, 2, 3]
[4, 12, 1, 5, 6, 7, 8, 9, 10, 11, 2, 3]
[3, 4, 12, 1, 5, 6, 7, 8, 9, 10, 11, 2]
[2, 3, 4, 12, 1, 5, 6, 7, 8, 9, 10, 11]
[12, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
