[4, 6, 11, 3, 10, 12, 9, 8, 1, 5, 7, 2]
[3, 11, 6, 4, 10, 12, 9, 8, 1, 5, 7, 2]
[11, 6, 4, 10, 12, 9, 8, 1, 5, 7, 2, 3]
[10, 4, 6, 11, 12, 9, 8, 1, 5, 7, 2, 3]
[3, 10, 4, 6, 11, 12, 9, 8, 1, 5, 7, 2]
[6, 4, 10, 3, 11, 12, 9, 8, 1, 5, 7, 2]
[2, 6, 4, 10, 3, 11, 12, 9, 8, 1, 5, 7]
[10, 4, 6, 2, 3, 11, 12, 9, 8, 1, 5, 7]
[7, 10, 4, 6, 2, 3, 11, 12, 9, 8, 1, 5]
[6, 4, 10, 7, 2, 3, 11, 12, 9, 8, 1, 5]
[4, 10, 7, 2, 3, 11, 12, 9, 8, 1, 5, 6]
[2, 7, 10, 4, 3, 11, 12, 9, 8, 1, 5, 6]
[7, 10, 4, 3, 11, 12, 9, 8, 1, 5, 6, 2]
[3, 4, 10, 7, 11, 12, 9, 8, 1, 5, 6, 2]
[4, 10, 7, 11, 12, 9, 8, 1, 5, 6, 2, 3]
[10, 7, 11, 12, 9, 8, 1, 5, 6, 2, 3, 4]
[7, 11, 12, 9, 8, 1, 5, 6, 2, 3, 4, 10]
[9, 12, 11, 7, 8, 1, 5, 6, 2, 3, 4, 10]
[12, 11, 7, 8, 1, 5, 6, 2, 3, 4, 10, 9]
[8, 7, 11, 12, 1, 5, 6, 2, 3, 4, 10, 9]
[9, 8, 7, 11, 12, 1, 5, 6, 2, 3, 4, 10]
[10, 9, 8, 7, 11, 12, 1, 5, 6, 2, 3, 4]
[7, 8, 9, 10, 11, 12, 1, 5, 6, 2, 3, 4]
[4, 7, 8, 9, 10, 11, 12, 1, 5, 6, 2, 3]
[3, 4, 7, 8, 9, 10, 11, 12, 1, 5, 6, 2]
[2, 3, 4, 7, 8, 9, 10, 11, 12, 1, 5, 6]
[6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 1, 5]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 1, 5]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 1]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
