[2, 4, 9, 10, 11, 5, 8, 1, 7, 12, 6, 3]
[3, 2, 4, 9, 10, 11, 5, 8, 1, 7, 12, 6]
[6, 3, 2, 4, 9, 10, 11, 5, 8, 1, 7, 12]
[12, 6, 3, 2, 4, 9, 10, 11, 5, 8, 1, 7]
[2, 3, 6, 12, 4, 9, 10, 11, 5, 8, 1, 7]
[7, 2, 3, 6, 12, 4, 9, 10, 11, 5, 8, 1]
[6, 3, 2, 7, 12, 4, 9, 10, 11, 5, 8, 1]
[1, 6, 3, 2, 7, 12, 4, 9, 10, 11, 5, 8]
[2, 3, 6, 1, 7, 12, 4, 9, 10, 11, 5, 8]
[8, 2, 3, 6, 1, 7, 12, 4, 9, 10, 11, 5]
[5, 8, 2, 3, 6, 1, 7, 12, 4, 9, 10, 11]
[3, 2, 8, 5, 6, 1, 7, 12, 4, 9, 10, 11]
[2, 8, 5, 6, 1, 7, 12, 4, 9, 10, 11, 3]
[8, 5, 6, 1, 7, 12, 4, 9, 10, 11, 3, 2]
[1, 6, 5, 8, 7, 12, 4, 9, 10, 11, 3, 2]
[6, 5, 8, 7, 12, 4, 9, 10, 11, 3, 2, 1]
[5, 8, 7, 12, 4, 9, 10, 11, 3, 2, 1, 6]
[8, 7, 12, 4, 9, 10, 11, 3, 2, 1, 6, 5]
[4, 12, 7, 8, 9, 10, 11, 3, 2, 1, 6, 5]
[5, 4, 12, 7, 8, 9, 10, 11, 3, 2, 1, 6]
[6, 5, 4, 12, 7, 8, 9, 10, 11, 3, 2, 1]
[12, 4, 5, 6, 7, 8, 9, 10, 11, 3, 2, 1]
[1, 12, 4, 5, 6, 7, 8, 9, 10, 11, 3, 2]
[2, 1, 12, 4, 5, 6, 7, 8, 9, 10, 11, 3]
[3, 2, 1, 12, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
