[1, 3, 10, 8, 11, 7, 12, 4, 2, 5, 9, 6]
[6, 1, 3, 10, 8, 11, 7, 12, 4, 2, 5, 9]
[9, 6, 1, 3, 10, 8, 11, 7, 12, 4, 2, 5]
[5, 9, 6, 1, 3, 10, 8, 11, 7, 12, 4, 2]
[2, 5, 9, 6, 1, 3, 10, 8, 11, 7, 12, 4]
[6, 9, 5, 2, 1, 3, 10, 8, 11, 7, 12, 4]
[4, 6, 9, 5, 2, 1, 3, 10, 8, 11, 7, 12]
[5, 9, 6, 4, 2, 1, 3, 10, 8, 11, 7, 12]
[12, 5, 9, 6, 4, 2, 1, 3, 10, 8, 11, 7]
[6, 9, 5, 12, 4, 2, 1, 3, 10, 8, 11, 7]
[7, 6, 9, 5, 12, 4, 2, 1, 3, 10, 8, 11]
[11, 7, 6, 9, 5, 12, 4, 2, 1, 3, 10, 8]
[9, 6, 7, 11, 5, 12, 4, 2, 1, 3, 10, 8]
[8, 9, 6, 7, 11, 5, 12, 4, 2, 1, 3, 10]
[7, 6, 9, 8, 11, 5, 12, 4, 2, 1, 3, 10]
[6, 9, 8, 11, 5, 12, 4, 2, 1, 3, 10, 7]
[9, 8, 11, 5, 12, 4, 2, 1, 3, 10, 7, 6]
[5, 11, 8, 9, 12, 4, 2, 1, 3, 10, 7, 6]
[6, 5, 11, 8, 9, 12, 4, 2, 1, 3, 10, 7]
[7, 6, 5, 11, 8, 9, 12, 4, 2, 1, 3, 10]
[11, 5, 6, 7, 8, 9, 12, 4, 2, 1, 3, 10]
[10, 11, 5, 6, 7, 8, 9, 12, 4, 2, 1, 3]
[3, 10, 11, 5, 6, 7, 8, 9, 12, 4, 2, 1]
[1, 3, 10, 11, 5, 6, 7, 8, 9, 12, 4, 2]
[11, 10, 3, 1, 5, 6, 7, 8, 9, 12, 4, 2]
[2, 11, 10, 3, 1, 5, 6, 7, 8, 9, 12, 4]
[3, 10, 11, 2, 1, 5, 6, 7, 8, 9, 12, 4]
[4, 3, 10, 11, 2, 1, 5, 6, 7, 8, 9, 12]
[12, 4, 3, 10, 11, 2, 1, 5, 6, 7, 8, 9]
[10, 3, 4, 12, 11, 2, 1, 5, 6, 7, 8, 9]
[3, 4, 12, 11, 2, 1, 5, 6, 7, 8, 9, 10]
[11, 12, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10]
[12, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
